"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"3819","L1 22","gap",23,"b","!","{Yes}",0,2466,"L1","Unambiguous",2466
"3848","L1 22","gap",18,"a","!","{Yes}",0,2202,"L1","Ambiguous",2202
"3855","L1 22","gap",16,"a","!","{Yes}",0,4134,"L1","Ambiguous",4134
"3863","L1 22","gap",24,"a","!","{Yes}",0,1880,"L1","Ambiguous",1880
"3879","L1 22","gap",21,"b","!","{Yes}",0,2561,"L1","Unambiguous",2561
"3885","L1 22","gap",19,"b","!","{Yes}",0,2388,"L1","Unambiguous",2388
"3896","L1 22","gap",17,"b","!","{Yes}",0,2816,"L1","Unambiguous",2816
"3923","L1 22","gap",22,"a","!","{Yes}",0,2240,"L1","Ambiguous",2240
"3938","L1 22","gap",14,"a","!","{Yes}",0,1844,"L1","Ambiguous",1844
"3986","L1 23","gap",15,"a","!","{Yes}",0,2929,"L1","Ambiguous",2929
"3998","L1 23","gap",20,"b","!","{No}",1,2871,"L1","Unambiguous",2871
"4009","L1 23","gap",24,"b","!","{No}",1,1526,"L1","Unambiguous",1526
"4042","L1 23","gap",17,"a","!","{No}",1,1307,"L1","Ambiguous",1307
"4045","L1 23","gap",19,"a","!","{No}",1,1331,"L1","Ambiguous",1331
"4056","L1 23","gap",14,"b","!","{Yes}",0,2348,"L1","Unambiguous",2348
"4083","L1 23","gap",18,"b","!","{Yes}",0,3076,"L1","Unambiguous",3076
"4090","L1 23","gap",16,"b","!","{Yes}",0,1957,"L1","Unambiguous",1957
"4101","L1 23","gap",13,"a","!","{Yes}",0,1529,"L1","Ambiguous",1529
"4112","L1 23","gap",23,"a","!","{No}",1,3623,"L1","Ambiguous",3623
"4118","L1 23","gap",21,"a","!","{Yes}",0,1357,"L1","Ambiguous",1357
"4125","L1 23","gap",22,"b","!","{Yes}",0,3647,"L1","Unambiguous",3647
"4156","L1 24","gap",13,"b","!","{Yes}",0,1926,"L1","Unambiguous",1926
"4178","L1 24","gap",23,"b","!","{Yes}",0,2437,"L1","Unambiguous",2437
"4182","L1 24","gap",19,"b","!","{Yes}",0,1500,"L1","Unambiguous",1500
"4192","L1 24","gap",14,"a","!","{Yes}",0,1550,"L1","Ambiguous",1550
"4230","L1 24","gap",20,"a","!","{No}",1,2259,"L1","Ambiguous",2259
"4240","L1 24","gap",21,"b","!","{Yes}",0,1778,"L1","Unambiguous",1778
"4246","L1 24","gap",18,"a","!","{Yes}",0,1419,"L1","Ambiguous",1419
"4250","L1 24","gap",22,"a","!","{Yes}",0,1299,"L1","Ambiguous",1299
"4260","L1 24","gap",15,"b","!","{Yes}",0,2146,"L1","Unambiguous",2146
"4268","L1 24","gap",24,"a","!","{Yes}",0,2231,"L1","Ambiguous",2231
