"","subject","type","item","condition","question","correct_answer","response","rt","group","ambiguity","trimmed_rt"
"3771","L1 21","gap",4,"b","0","-","-",3895,"L1","Unambiguous",3895
"3795","L1 22","gap",4,"a","0","-","-",5173,"L1","Ambiguous",5173
"3798","L1 22","gap",7,"b","0","-","-",10419,"L1","Unambiguous",10419
"3804","L1 22","gap",3,"b","0","-","-",11731,"L1","Unambiguous",11731
"3828","L1 22","gap",1,"b","0","-","-",5146,"L1","Unambiguous",5146
"3832","L1 22","gap",5,"b","0","-","-",10486,"L1","Unambiguous",10486
"3835","L1 22","gap",12,"a","0","-","-",10904,"L1","Ambiguous",10904
"3843","L1 22","gap",9,"b","0","-","-",8018,"L1","Unambiguous",8018
"3871","L1 22","gap",8,"a","0","-","-",6545,"L1","Ambiguous",6545
"3915","L1 22","gap",11,"b","0","-","-",8329,"L1","Unambiguous",8329
"3925","L1 22","gap",2,"a","0","-","-",7488,"L1","Ambiguous",7488
"3948","L1 22","gap",10,"a","0","-","-",7280,"L1","Ambiguous",7280
"3951","L1 22","gap",6,"a","0","-","-",5567,"L1","Ambiguous",5567
"3992","L1 23","gap",9,"a","0","-","-",12477,"L1","Ambiguous",12477
"4011","L1 23","gap",4,"b","0","-","-",6172,"L1","Unambiguous",6172
"4015","L1 23","gap",10,"b","0","-","-",4638,"L1","Unambiguous",4638
"4059","L1 23","gap",3,"a","0","-","-",12483,"L1","Ambiguous",12483
"4062","L1 23","gap",12,"b","0","-","-",6464,"L1","Unambiguous",6464
"4069","L1 23","gap",11,"a","0","-","-",6594,"L1","Ambiguous",6594
"4076","L1 23","gap",5,"a","0","-","-",7002,"L1","Ambiguous",7002
"4092","L1 23","gap",6,"b","0","-","-",6164,"L1","Unambiguous",6164
"4096","L1 23","gap",8,"b","0","-","-",14708,"L1","Unambiguous",14708
"4103","L1 23","gap",2,"b","0","-","-",7966,"L1","Unambiguous",7966
"4114","L1 23","gap",1,"a","0","-","-",6515,"L1","Ambiguous",6515
"4134","L1 23","gap",7,"a","0","-","-",5643,"L1","Ambiguous",5643
"4163","L1 24","gap",11,"b","0","-","-",4554,"L1","Unambiguous",4554
"4173","L1 24","gap",1,"b","0","-","-",3539,"L1","Unambiguous",3539
"4188","L1 24","gap",5,"b","0","-","-",4352,"L1","Unambiguous",4352
"4198","L1 24","gap",4,"a","0","-","-",4258,"L1","Ambiguous",4258
"4212","L1 24","gap",10,"a","0","-","-",4106,"L1","Ambiguous",4106
"4221","L1 24","gap",7,"b","0","-","-",5230,"L1","Unambiguous",5230
"4224","L1 24","gap",12,"a","0","-","-",5151,"L1","Ambiguous",5151
"4242","L1 24","gap",9,"b","0","-","-",7268,"L1","Unambiguous",7268
"4281","L1 24","gap",8,"a","0","-","-",5181,"L1","Ambiguous",5181
"4295","L1 24","gap",6,"a","0","-","-",3627,"L1","Ambiguous",3627
"4303","L1 24","gap",2,"a","0","-","-",6168,"L1","Ambiguous",6168
"4314","L1 24","gap",3,"b","0","-","-",5223,"L1","Unambiguous",5223
"4334","L1 25","gap",8,"b","0","-","-",3407,"L1","Unambiguous",3407
"4344","L1 25","gap",9,"a","0","-","-",7030,"L1","Ambiguous",7030
"4347","L1 25","gap",4,"b","0","-","-",6013,"L1","Unambiguous",6013
"4352","L1 25","gap",12,"b","0","-","-",5647,"L1","Unambiguous",5647
"4356","L1 25","gap",3,"a","0","-","-",5275,"L1","Ambiguous",5275
"4363","L1 25","gap",5,"a","0","-","-",4737,"L1","Ambiguous",4737
"4367","L1 25","gap",10,"b","0","-","-",4378,"L1","Unambiguous",4378
"4379","L1 25","gap",2,"b","0","-","-",7255,"L1","Unambiguous",7255
"4412","L1 25","gap",6,"b","0","-","-",2929,"L1","Unambiguous",2929
"4463","L1 25","gap",11,"a","0","-","-",4012,"L1","Ambiguous",4012
"4483","L1 25","gap",1,"a","0","-","-",3199,"L1","Ambiguous",3199
"4498","L1 25","gap",7,"a","0","-","-",4409,"L1","Ambiguous",4409
"4515","L1 26","gap",1,"b","0","-","-",4352,"L1","Unambiguous",4352
